"do_disease_id","do_disease_name","omim_id","gene_accession_id"
"0090013","severe combined immunodeficiency, autosomal recessive, T cell-negative, B cell-negative, Nk cell-positive","601457","MGI:104779"
"0090012","severe combined immunodeficiency with sensitivity to ionizing radiation","602450","MGI:2441769"
"0080154","short chain acyl-CoA dehydrogenase deficiency","201470","MGI:87868"
"0050793","short QT syndrome","609620","MGI:1341722"
"0050793","short QT syndrome","609621","MGI:1341722"
"0050793","short QT syndrome","609622","MGI:1341722"
"0110090","short-rib thoracic dysplasia 7 with or without polydactyly","614091","MGI:1921932"
"0110097","short-rib thoracic dysplasia 9 with or without polydactyly","266920","MGI:2146906"
"0111454","SHORT syndrome","269880","MGI:97583"
"0060479","Shwachman-Diamond syndrome","260400","MGI:1913961"
"0060479","Shwachman-Diamond syndrome","260400","MGI:1915181"
"3659","sialuria","269921","MGI:1924105"
"3659","sialuria","604369","MGI:1924105"
"13884","sick sinus syndrome","163800","MGI:98251"
"13884","sick sinus syndrome","608567","MGI:98251"
"13884","sick sinus syndrome","163800","MGI:1096392"
"13884","sick sinus syndrome","608567","MGI:1096392"
"0090032","Silverman-Handmaker type dyssegmental dysplasia","224410","MGI:96257"
"14681","Silver-Russell syndrome","180860","MGI:5825052"
"14681","Silver-Russell syndrome","180860","MGI:5825053"
"0060248","Simpson-Golabi-Behmel syndrome type 1","312870","MGI:104903"
"12894","Sjogrens syndrome","270150","MGI:3664332"
"12894","Sjogrens syndrome","270150","MGI:2143599"
"12894","Sjogrens syndrome","270150","MGI:104856"
"12894","Sjogrens syndrome","270150","MGI:5805450"
"12894","Sjogrens syndrome","270150","MGI:96398"
"12894","Sjogrens syndrome","270150","MGI:1344376"
"12894","Sjogrens syndrome","270150","MGI:105084"
"12894","Sjogrens syndrome","270150","MGI:3818759"
"12894","Sjogrens syndrome","270150","MGI:4430828"
"12894","Sjogrens syndrome","270150","MGI:96556"
"12894","Sjogrens syndrome","270150","MGI:98725"
"12894","Sjogrens syndrome","270150","MGI:96549"
"12894","Sjogrens syndrome","270150","MGI:96548"
"12894","Sjogrens syndrome","270150","MGI:95484"
"12894","Sjogrens syndrome","270150","MGI:1858204"
"12894","Sjogrens syndrome","270150","MGI:88587"
"12894","Sjogrens syndrome","270150","MGI:1338881"
"12894","Sjogrens syndrome","270150","MGI:2676278"
"12894","Sjogrens syndrome","270150","MGI:2450863"
"12894","Sjogrens syndrome","270150","MGI:103011"
"12894","Sjogrens syndrome","270150","MGI:101941"
"12894","Sjogrens syndrome","270150","MGI:1338803"
"12894","Sjogrens syndrome","270150","MGI:104741"
"12894","Sjogrens syndrome","270150","MGI:98737"
"8923","skin melanoma","608035","MGI:1351338"
"8923","skin melanoma","612263","MGI:1351338"
"8923","skin melanoma","608035","MGI:6324049"
"8923","skin melanoma","612263","MGI:6324049"
"8923","skin melanoma","608035","MGI:3621028"
"8923","skin melanoma","612263","MGI:3621028"
"8923","skin melanoma","608035","MGI:3039780"
"8923","skin melanoma","612263","MGI:3039780"
"14692","Smith-Lemli-Opitz syndrome","270400","MGI:1298378"
"0060768","Smith-Magenis syndrome","182290","MGI:3521936"
"0060768","Smith-Magenis syndrome","182290","MGI:3521942"
"0060768","Smith-Magenis syndrome","182290","MGI:103291"
"0081271","Smith-McCort dysplasia 2","615222","MGI:1330805"
"0090114","Sorsbys fundus dystrophy","136900","MGI:98754"
"0080036","SOST-related sclerosing bone dysplasia","239100","MGI:1921749"
"0080036","SOST-related sclerosing bone dysplasia","239100","MGI:5441844"
"0080036","SOST-related sclerosing bone dysplasia","239100","MGI:5304470"
"0112102","Sotos syndrome 2","614753","MGI:97311"
"0070537","spastic tetraplegia, thin corpus callosum, and progressive microcephaly","616657","MGI:2135601"
"0070170","spermatogenic failure 19","617592","MGI:1289258"
"0070166","spermatogenic failure 20","617593","MGI:1277238"
"0111929","spermatogenic failure 24","617959","MGI:2443778"
"0111922","spermatogenic failure 31","618112","MGI:1930136"
"0111926","spermatogenic failure 39","618643","MGI:1917176"
"0111918","spermatogenic failure 40","618664","MGI:2444274"
"0112164","spermatogenic failure 46","619095","MGI:107714"
"0112175","spermatogenic failure 47","619102","MGI:1914311"
"0050954","spinocerebellar ataxia type 1","164400","MGI:5317030"
"0050954","spinocerebellar ataxia type 1","164400","MGI:3621168"
"0050954","spinocerebellar ataxia type 1","164400","MGI:104783"
"0050960","spinocerebellar ataxia type 10","603516","MGI:5644275"
"0050964","spinocerebellar ataxia type 14","605361","MGI:5660025"
"0050964","spinocerebellar ataxia type 14","605361","MGI:97597"
"0050967","spinocerebellar ataxia type 17","607136","MGI:5142232"
"0050967","spinocerebellar ataxia type 17","607136","MGI:3772770"
"0050967","spinocerebellar ataxia type 17","607136","MGI:3772698"
"0050967","spinocerebellar ataxia type 17","607136","MGI:3772769"
"0050967","spinocerebellar ataxia type 17","607136","MGI:101838"
"0050955","spinocerebellar ataxia type 2","183090","MGI:5697197"
"0050955","spinocerebellar ataxia type 2","183090","MGI:1277223"
"0050955","spinocerebellar ataxia type 2","183090","MGI:5467322"
"0050976","spinocerebellar ataxia type 27A","193003","MGI:109189"
"0050977","spinocerebellar ataxia type 28","610246","MGI:1916847"
"0050882","spinocerebellar ataxia type 5","600224","MGI:1313261"
"0050882","spinocerebellar ataxia type 5","600224","MGI:5662094"
"0050956","spinocerebellar ataxia type 6","183086","MGI:109482"
"0050958","spinocerebellar ataxia type 7","164500","MGI:4398717"
"0050958","spinocerebellar ataxia type 7","164500","MGI:6194618"
"0050958","spinocerebellar ataxia type 7","164500","MGI:2653602"
"0050958","spinocerebellar ataxia type 7","164500","MGI:2179277"
"0050958","spinocerebellar ataxia type 7","164500","MGI:5705121"
"0050958","spinocerebellar ataxia type 7","164500","MGI:6194619"
"0050958","spinocerebellar ataxia type 7","164500","MGI:2450855"
"0090115","spinocerebellar ataxia with axonal neuropathy 1","607250","MGI:1920036"
"0090021","split hand-foot malformation 1","183600","MGI:101927"
"0090021","split hand-foot malformation 1","183600","MGI:5583955"
"0090021","split hand-foot malformation 1","183600","MGI:101926"
"0090116","spondylocarpotarsal synostosis syndrome","272460","MGI:2446089"
"0050812","spondyloepimetaphyseal dysplasia, Pakistani type","612847","MGI:1330223"
"14789","spondyloepiphyseal dysplasia congenita","183900","MGI:4940991"
"14789","spondyloepiphyseal dysplasia congenita","183900","MGI:88452"
"14789","spondyloepiphyseal dysplasia congenita","183900","MGI:1337006"
"0050817","Stargardt disease","248200","MGI:109424"
"0050817","Stargardt disease","600110","MGI:109424"
"0050817","Stargardt disease","603786","MGI:109424"
"0050817","Stargardt disease","248200","MGI:4360791"
"0050817","Stargardt disease","600110","MGI:4360791"
"0050817","Stargardt disease","603786","MGI:4360791"
"0050817","Stargardt disease","248200","MGI:4360794"
"0050817","Stargardt disease","600110","MGI:4360794"
"0050817","Stargardt disease","603786","MGI:4360794"
"0050817","Stargardt disease","248200","MGI:1933331"
"0050817","Stargardt disease","600110","MGI:1933331"
"0050817","Stargardt disease","603786","MGI:1933331"
"0050817","Stargardt disease","248200","MGI:4360795"
"0050817","Stargardt disease","600110","MGI:4360795"
"0050817","Stargardt disease","603786","MGI:4360795"
"9452","steatotic liver disease","228100","MGI:109583"
"9452","steatotic liver disease","228100","MGI:96778"
"9452","steatotic liver disease","228100","MGI:104663"
"9452","steatotic liver disease","228100","MGI:96765"
"9452","steatotic liver disease","228100","MGI:87930"
"9452","steatotic liver disease","228100","MGI:97611"
"9452","steatotic liver disease","228100","MGI:5578130"
"9452","steatotic liver disease","228100","MGI:1338074"
"9452","steatotic liver disease","228100","MGI:99457"
"9452","steatotic liver disease","228100","MGI:2135607"
"9452","steatotic liver disease","228100","MGI:1298218"
"9452","steatotic liver disease","228100","MGI:5781012"
"13366","Stiff-Person syndrome","184850","MGI:1914345"
"0111457","STING-associated vasculopathy with onset in infancy","615934","MGI:1919762"
"10534","stomach cancer","613659","MGI:2388992"
"10534","stomach cancer","613659","MGI:88135"
"10534","stomach cancer","613659","MGI:2652507"
"10534","stomach cancer","613659","MGI:96560"
"0060354","Stormorken syndrome","185070","MGI:1925542"
"0060354","Stormorken syndrome","185070","MGI:107476"
"0111169","subcortical band heterotopia","600348","MGI:1915769"
"9007","sudden infant death syndrome","272120","MGI:103223"
"9007","sudden infant death syndrome","272120","MGI:96285"
"1929","supravalvular aortic stenosis","185500","MGI:95317"
"0111809","syndromic microphthalmia 2","300166","MGI:1918708"
"0070538","syndromic X-linked intellectual developmental disorder bain type","300986","MGI:1201779"
"0060800","syndromic X-linked intellectual disability 5","304340","MGI:1889383"
"0060809","syndromic X-linked intellectual disability Claes-Jensen type","300534","MGI:99781"
"0060799","syndromic X-linked intellectual disability Lubs type","300260","MGI:3815539"
"0060799","syndromic X-linked intellectual disability Lubs type","300260","MGI:3815538"
"0060824","syndromic X-linked intellectual disability Raymond type","300799","MGI:2444393"
"0060812","syndromic X-linked intellectual disability Siderius type","300263","MGI:2444341"
"0060242","synpolydactyly","186000","MGI:96205"
"0060242","synpolydactyly","608180","MGI:96205"
"0060242","synpolydactyly","610234","MGI:96205"
"9074","systemic lupus erythematosus","152700","MGI:1918836"
"9074","systemic lupus erythematosus","300809","MGI:1918836"
"9074","systemic lupus erythematosus","605480","MGI:1918836"
"9074","systemic lupus erythematosus","608437","MGI:1918836"
"9074","systemic lupus erythematosus","609903","MGI:1918836"
"9074","systemic lupus erythematosus","609939","MGI:1918836"
"9074","systemic lupus erythematosus","610065","MGI:1918836"
"9074","systemic lupus erythematosus","610066","MGI:1918836"
"9074","systemic lupus erythematosus","612254","MGI:1918836"
"9074","systemic lupus erythematosus","612378","MGI:1918836"
"9074","systemic lupus erythematosus","613145","MGI:1918836"
"9074","systemic lupus erythematosus","614420","MGI:1918836"
"9074","systemic lupus erythematosus","152700","MGI:107357"
"9074","systemic lupus erythematosus","300809","MGI:107357"
"9074","systemic lupus erythematosus","605480","MGI:107357"
"9074","systemic lupus erythematosus","608437","MGI:107357"
"9074","systemic lupus erythematosus","609903","MGI:107357"
"9074","systemic lupus erythematosus","609939","MGI:107357"
"9074","systemic lupus erythematosus","610065","MGI:107357"
"9074","systemic lupus erythematosus","610066","MGI:107357"
"9074","systemic lupus erythematosus","612254","MGI:107357"
"9074","systemic lupus erythematosus","612378","MGI:107357"
"9074","systemic lupus erythematosus","613145","MGI:107357"
"9074","systemic lupus erythematosus","614420","MGI:107357"
"9074","systemic lupus erythematosus","152700","MGI:96892"
"9074","systemic lupus erythematosus","300809","MGI:96892"
"9074","systemic lupus erythematosus","605480","MGI:96892"
"9074","systemic lupus erythematosus","608437","MGI:96892"
"9074","systemic lupus erythematosus","609903","MGI:96892"
"9074","systemic lupus erythematosus","609939","MGI:96892"
"9074","systemic lupus erythematosus","610065","MGI:96892"
"9074","systemic lupus erythematosus","610066","MGI:96892"
"9074","systemic lupus erythematosus","612254","MGI:96892"
"9074","systemic lupus erythematosus","612378","MGI:96892"
"9074","systemic lupus erythematosus","613145","MGI:96892"
"9074","systemic lupus erythematosus","614420","MGI:96892"
"9074","systemic lupus erythematosus","152700","MGI:95499"
"9074","systemic lupus erythematosus","300809","MGI:95499"
"9074","systemic lupus erythematosus","605480","MGI:95499"
"9074","systemic lupus erythematosus","608437","MGI:95499"
"9074","systemic lupus erythematosus","609903","MGI:95499"
"9074","systemic lupus erythematosus","609939","MGI:95499"
"9074","systemic lupus erythematosus","610065","MGI:95499"
"9074","systemic lupus erythematosus","610066","MGI:95499"
"9074","systemic lupus erythematosus","612254","MGI:95499"
"9074","systemic lupus erythematosus","612378","MGI:95499"
"9074","systemic lupus erythematosus","613145","MGI:95499"
"9074","systemic lupus erythematosus","614420","MGI:95499"
"9074","systemic lupus erythematosus","152700","MGI:5444395"
"9074","systemic lupus erythematosus","300809","MGI:5444395"
"9074","systemic lupus erythematosus","605480","MGI:5444395"
"9074","systemic lupus erythematosus","608437","MGI:5444395"
"9074","systemic lupus erythematosus","609903","MGI:5444395"
"9074","systemic lupus erythematosus","609939","MGI:5444395"
"9074","systemic lupus erythematosus","610065","MGI:5444395"
"9074","systemic lupus erythematosus","610066","MGI:5444395"
"9074","systemic lupus erythematosus","612254","MGI:5444395"
"9074","systemic lupus erythematosus","612378","MGI:5444395"
"9074","systemic lupus erythematosus","613145","MGI:5444395"
"9074","systemic lupus erythematosus","614420","MGI:5444395"
"9074","systemic lupus erythematosus","152700","MGI:97740"
"9074","systemic lupus erythematosus","300809","MGI:97740"
"9074","systemic lupus erythematosus","605480","MGI:97740"
"9074","systemic lupus erythematosus","608437","MGI:97740"
"9074","systemic lupus erythematosus","609903","MGI:97740"
"9074","systemic lupus erythematosus","609939","MGI:97740"
"9074","systemic lupus erythematosus","610065","MGI:97740"
"9074","systemic lupus erythematosus","610066","MGI:97740"
"9074","systemic lupus erythematosus","612254","MGI:97740"
"9074","systemic lupus erythematosus","612378","MGI:97740"
"9074","systemic lupus erythematosus","613145","MGI:97740"
"9074","systemic lupus erythematosus","614420","MGI:97740"
"9074","systemic lupus erythematosus","152700","MGI:104556"
"9074","systemic lupus erythematosus","300809","MGI:104556"
"9074","systemic lupus erythematosus","605480","MGI:104556"
"9074","systemic lupus erythematosus","608437","MGI:104556"
"9074","systemic lupus erythematosus","609903","MGI:104556"
"9074","systemic lupus erythematosus","609939","MGI:104556"
"9074","systemic lupus erythematosus","610065","MGI:104556"
"9074","systemic lupus erythematosus","610066","MGI:104556"
"9074","systemic lupus erythematosus","612254","MGI:104556"
"9074","systemic lupus erythematosus","612378","MGI:104556"
"9074","systemic lupus erythematosus","613145","MGI:104556"
"9074","systemic lupus erythematosus","614420","MGI:104556"
"9074","systemic lupus erythematosus","152700","MGI:88337"
"9074","systemic lupus erythematosus","300809","MGI:88337"
"9074","systemic lupus erythematosus","605480","MGI:88337"
"9074","systemic lupus erythematosus","608437","MGI:88337"
"9074","systemic lupus erythematosus","609903","MGI:88337"
"9074","systemic lupus erythematosus","609939","MGI:88337"
"9074","systemic lupus erythematosus","610065","MGI:88337"
"9074","systemic lupus erythematosus","610066","MGI:88337"
"9074","systemic lupus erythematosus","612254","MGI:88337"
"9074","systemic lupus erythematosus","612378","MGI:88337"
"9074","systemic lupus erythematosus","613145","MGI:88337"
"9074","systemic lupus erythematosus","614420","MGI:88337"
"9074","systemic lupus erythematosus","152700","MGI:1276116"
"9074","systemic lupus erythematosus","300809","MGI:1276116"
"9074","systemic lupus erythematosus","605480","MGI:1276116"
"9074","systemic lupus erythematosus","608437","MGI:1276116"
"9074","systemic lupus erythematosus","609903","MGI:1276116"
"9074","systemic lupus erythematosus","609939","MGI:1276116"
"9074","systemic lupus erythematosus","610065","MGI:1276116"
"9074","systemic lupus erythematosus","610066","MGI:1276116"
"9074","systemic lupus erythematosus","612254","MGI:1276116"
"9074","systemic lupus erythematosus","612378","MGI:1276116"
"9074","systemic lupus erythematosus","613145","MGI:1276116"
"9074","systemic lupus erythematosus","614420","MGI:1276116"
"9074","systemic lupus erythematosus","152700","MGI:96628"
"9074","systemic lupus erythematosus","300809","MGI:96628"
"9074","systemic lupus erythematosus","605480","MGI:96628"
"9074","systemic lupus erythematosus","608437","MGI:96628"
"9074","systemic lupus erythematosus","609903","MGI:96628"
"9074","systemic lupus erythematosus","609939","MGI:96628"
"9074","systemic lupus erythematosus","610065","MGI:96628"
"9074","systemic lupus erythematosus","610066","MGI:96628"
"9074","systemic lupus erythematosus","612254","MGI:96628"
"9074","systemic lupus erythematosus","612378","MGI:96628"
"9074","systemic lupus erythematosus","613145","MGI:96628"
"9074","systemic lupus erythematosus","614420","MGI:96628"
"9074","systemic lupus erythematosus","152700","MGI:2176882"
"9074","systemic lupus erythematosus","300809","MGI:2176882"
"9074","systemic lupus erythematosus","605480","MGI:2176882"
"9074","systemic lupus erythematosus","608437","MGI:2176882"
"9074","systemic lupus erythematosus","609903","MGI:2176882"
"9074","systemic lupus erythematosus","609939","MGI:2176882"
"9074","systemic lupus erythematosus","610065","MGI:2176882"
"9074","systemic lupus erythematosus","610066","MGI:2176882"
"9074","systemic lupus erythematosus","612254","MGI:2176882"
"9074","systemic lupus erythematosus","612378","MGI:2176882"
"9074","systemic lupus erythematosus","613145","MGI:2176882"
"9074","systemic lupus erythematosus","614420","MGI:2176882"
"9074","systemic lupus erythematosus","152700","MGI:1342542"
"9074","systemic lupus erythematosus","300809","MGI:1342542"
"9074","systemic lupus erythematosus","605480","MGI:1342542"
"9074","systemic lupus erythematosus","608437","MGI:1342542"
"9074","systemic lupus erythematosus","609903","MGI:1342542"
"9074","systemic lupus erythematosus","609939","MGI:1342542"
"9074","systemic lupus erythematosus","610065","MGI:1342542"
"9074","systemic lupus erythematosus","610066","MGI:1342542"
"9074","systemic lupus erythematosus","612254","MGI:1342542"
"9074","systemic lupus erythematosus","612378","MGI:1342542"
"9074","systemic lupus erythematosus","613145","MGI:1342542"
"9074","systemic lupus erythematosus","614420","MGI:1342542"
"9074","systemic lupus erythematosus","152700","MGI:99655"
"9074","systemic lupus erythematosus","300809","MGI:99655"
"9074","systemic lupus erythematosus","605480","MGI:99655"
"9074","systemic lupus erythematosus","608437","MGI:99655"
"9074","systemic lupus erythematosus","609903","MGI:99655"
"9074","systemic lupus erythematosus","609939","MGI:99655"
"9074","systemic lupus erythematosus","610065","MGI:99655"
"9074","systemic lupus erythematosus","610066","MGI:99655"
"9074","systemic lupus erythematosus","612254","MGI:99655"
"9074","systemic lupus erythematosus","612378","MGI:99655"
"9074","systemic lupus erythematosus","613145","MGI:99655"
"9074","systemic lupus erythematosus","614420","MGI:99655"
"9074","systemic lupus erythematosus","152700","MGI:2144765"
"9074","systemic lupus erythematosus","300809","MGI:2144765"
"9074","systemic lupus erythematosus","605480","MGI:2144765"
"9074","systemic lupus erythematosus","608437","MGI:2144765"
"9074","systemic lupus erythematosus","609903","MGI:2144765"
"9074","systemic lupus erythematosus","609939","MGI:2144765"
"9074","systemic lupus erythematosus","610065","MGI:2144765"
"9074","systemic lupus erythematosus","610066","MGI:2144765"
"9074","systemic lupus erythematosus","612254","MGI:2144765"
"9074","systemic lupus erythematosus","612378","MGI:2144765"
"9074","systemic lupus erythematosus","613145","MGI:2144765"
"9074","systemic lupus erythematosus","614420","MGI:2144765"
"9074","systemic lupus erythematosus","152700","MGI:2143599"
"9074","systemic lupus erythematosus","300809","MGI:2143599"
"9074","systemic lupus erythematosus","605480","MGI:2143599"
"9074","systemic lupus erythematosus","608437","MGI:2143599"
"9074","systemic lupus erythematosus","609903","MGI:2143599"
"9074","systemic lupus erythematosus","609939","MGI:2143599"
"9074","systemic lupus erythematosus","610065","MGI:2143599"
"9074","systemic lupus erythematosus","610066","MGI:2143599"
"9074","systemic lupus erythematosus","612254","MGI:2143599"
"9074","systemic lupus erythematosus","612378","MGI:2143599"
"9074","systemic lupus erythematosus","613145","MGI:2143599"
"9074","systemic lupus erythematosus","614420","MGI:2143599"
"9074","systemic lupus erythematosus","152700","MGI:1346328"
"9074","systemic lupus erythematosus","300809","MGI:1346328"
"9074","systemic lupus erythematosus","605480","MGI:1346328"
"9074","systemic lupus erythematosus","608437","MGI:1346328"
"9074","systemic lupus erythematosus","609903","MGI:1346328"
"9074","systemic lupus erythematosus","609939","MGI:1346328"
"9074","systemic lupus erythematosus","610065","MGI:1346328"
"9074","systemic lupus erythematosus","610066","MGI:1346328"
"9074","systemic lupus erythematosus","612254","MGI:1346328"
"9074","systemic lupus erythematosus","612378","MGI:1346328"
"9074","systemic lupus erythematosus","613145","MGI:1346328"
"9074","systemic lupus erythematosus","614420","MGI:1346328"
"9074","systemic lupus erythematosus","152700","MGI:97747"
"9074","systemic lupus erythematosus","300809","MGI:97747"
"9074","systemic lupus erythematosus","605480","MGI:97747"
"9074","systemic lupus erythematosus","608437","MGI:97747"
"9074","systemic lupus erythematosus","609903","MGI:97747"
"9074","systemic lupus erythematosus","609939","MGI:97747"
"9074","systemic lupus erythematosus","610065","MGI:97747"
"9074","systemic lupus erythematosus","610066","MGI:97747"
"9074","systemic lupus erythematosus","612254","MGI:97747"
"9074","systemic lupus erythematosus","612378","MGI:97747"
"9074","systemic lupus erythematosus","613145","MGI:97747"
"9074","systemic lupus erythematosus","614420","MGI:97747"
"9074","systemic lupus erythematosus","152700","MGI:95484"
"9074","systemic lupus erythematosus","300809","MGI:95484"
"9074","systemic lupus erythematosus","605480","MGI:95484"
"9074","systemic lupus erythematosus","608437","MGI:95484"
"9074","systemic lupus erythematosus","609903","MGI:95484"
"9074","systemic lupus erythematosus","609939","MGI:95484"
"9074","systemic lupus erythematosus","610065","MGI:95484"
"9074","systemic lupus erythematosus","610066","MGI:95484"
"9074","systemic lupus erythematosus","612254","MGI:95484"
"9074","systemic lupus erythematosus","612378","MGI:95484"
"9074","systemic lupus erythematosus","613145","MGI:95484"
"9074","systemic lupus erythematosus","614420","MGI:95484"
"9074","systemic lupus erythematosus","152700","MGI:3843669"
"9074","systemic lupus erythematosus","300809","MGI:3843669"
"9074","systemic lupus erythematosus","605480","MGI:3843669"
"9074","systemic lupus erythematosus","608437","MGI:3843669"
"9074","systemic lupus erythematosus","609903","MGI:3843669"
"9074","systemic lupus erythematosus","609939","MGI:3843669"
"9074","systemic lupus erythematosus","610065","MGI:3843669"
"9074","systemic lupus erythematosus","610066","MGI:3843669"
"9074","systemic lupus erythematosus","612254","MGI:3843669"
"9074","systemic lupus erythematosus","612378","MGI:3843669"
"9074","systemic lupus erythematosus","613145","MGI:3843669"
"9074","systemic lupus erythematosus","614420","MGI:3843669"
"9074","systemic lupus erythematosus","152700","MGI:96647"
"9074","systemic lupus erythematosus","300809","MGI:96647"
"9074","systemic lupus erythematosus","605480","MGI:96647"
"9074","systemic lupus erythematosus","608437","MGI:96647"
"9074","systemic lupus erythematosus","609903","MGI:96647"
"9074","systemic lupus erythematosus","609939","MGI:96647"
"9074","systemic lupus erythematosus","610065","MGI:96647"
"9074","systemic lupus erythematosus","610066","MGI:96647"
"9074","systemic lupus erythematosus","612254","MGI:96647"
"9074","systemic lupus erythematosus","612378","MGI:96647"
"9074","systemic lupus erythematosus","613145","MGI:96647"
"9074","systemic lupus erythematosus","614420","MGI:96647"
"9074","systemic lupus erythematosus","152700","MGI:104669"
"9074","systemic lupus erythematosus","300809","MGI:104669"
"9074","systemic lupus erythematosus","605480","MGI:104669"
"9074","systemic lupus erythematosus","608437","MGI:104669"
"9074","systemic lupus erythematosus","609903","MGI:104669"
"9074","systemic lupus erythematosus","609939","MGI:104669"
"9074","systemic lupus erythematosus","610065","MGI:104669"
"9074","systemic lupus erythematosus","610066","MGI:104669"
"9074","systemic lupus erythematosus","612254","MGI:104669"
"9074","systemic lupus erythematosus","612378","MGI:104669"
"9074","systemic lupus erythematosus","613145","MGI:104669"
"9074","systemic lupus erythematosus","614420","MGI:104669"
"9074","systemic lupus erythematosus","152700","MGI:99140"
"9074","systemic lupus erythematosus","300809","MGI:99140"
"9074","systemic lupus erythematosus","605480","MGI:99140"
"9074","systemic lupus erythematosus","608437","MGI:99140"
"9074","systemic lupus erythematosus","609903","MGI:99140"
"9074","systemic lupus erythematosus","609939","MGI:99140"
"9074","systemic lupus erythematosus","610065","MGI:99140"
"9074","systemic lupus erythematosus","610066","MGI:99140"
"9074","systemic lupus erythematosus","612254","MGI:99140"
"9074","systemic lupus erythematosus","612378","MGI:99140"
"9074","systemic lupus erythematosus","613145","MGI:99140"
"9074","systemic lupus erythematosus","614420","MGI:99140"
"9074","systemic lupus erythematosus","152700","MGI:107799"
"9074","systemic lupus erythematosus","300809","MGI:107799"
"9074","systemic lupus erythematosus","605480","MGI:107799"
"9074","systemic lupus erythematosus","608437","MGI:107799"
"9074","systemic lupus erythematosus","609903","MGI:107799"
"9074","systemic lupus erythematosus","609939","MGI:107799"
"9074","systemic lupus erythematosus","610065","MGI:107799"
"9074","systemic lupus erythematosus","610066","MGI:107799"
"9074","systemic lupus erythematosus","612254","MGI:107799"
"9074","systemic lupus erythematosus","612378","MGI:107799"
"9074","systemic lupus erythematosus","613145","MGI:107799"
"9074","systemic lupus erythematosus","614420","MGI:107799"
"9074","systemic lupus erythematosus","152700","MGI:97810"
"9074","systemic lupus erythematosus","300809","MGI:97810"
"9074","systemic lupus erythematosus","605480","MGI:97810"
"9074","systemic lupus erythematosus","608437","MGI:97810"
"9074","systemic lupus erythematosus","609903","MGI:97810"
"9074","systemic lupus erythematosus","609939","MGI:97810"
"9074","systemic lupus erythematosus","610065","MGI:97810"
"9074","systemic lupus erythematosus","610066","MGI:97810"
"9074","systemic lupus erythematosus","612254","MGI:97810"
"9074","systemic lupus erythematosus","612378","MGI:97810"
"9074","systemic lupus erythematosus","613145","MGI:97810"
"9074","systemic lupus erythematosus","614420","MGI:97810"
"9074","systemic lupus erythematosus","152700","MGI:1314635"
"9074","systemic lupus erythematosus","300809","MGI:1314635"
"9074","systemic lupus erythematosus","605480","MGI:1314635"
"9074","systemic lupus erythematosus","608437","MGI:1314635"
"9074","systemic lupus erythematosus","609903","MGI:1314635"
"9074","systemic lupus erythematosus","609939","MGI:1314635"
"9074","systemic lupus erythematosus","610065","MGI:1314635"
"9074","systemic lupus erythematosus","610066","MGI:1314635"
"9074","systemic lupus erythematosus","612254","MGI:1314635"
"9074","systemic lupus erythematosus","612378","MGI:1314635"
"9074","systemic lupus erythematosus","613145","MGI:1314635"
"9074","systemic lupus erythematosus","614420","MGI:1314635"
"9074","systemic lupus erythematosus","152700","MGI:1914267"
"9074","systemic lupus erythematosus","300809","MGI:1914267"
"9074","systemic lupus erythematosus","605480","MGI:1914267"
"9074","systemic lupus erythematosus","608437","MGI:1914267"
"9074","systemic lupus erythematosus","609903","MGI:1914267"
"9074","systemic lupus erythematosus","609939","MGI:1914267"
"9074","systemic lupus erythematosus","610065","MGI:1914267"
"9074","systemic lupus erythematosus","610066","MGI:1914267"
"9074","systemic lupus erythematosus","612254","MGI:1914267"
"9074","systemic lupus erythematosus","612378","MGI:1914267"
"9074","systemic lupus erythematosus","613145","MGI:1914267"
"9074","systemic lupus erythematosus","614420","MGI:1914267"
"9074","systemic lupus erythematosus","152700","MGI:106652"
"9074","systemic lupus erythematosus","300809","MGI:106652"
"9074","systemic lupus erythematosus","605480","MGI:106652"
"9074","systemic lupus erythematosus","608437","MGI:106652"
"9074","systemic lupus erythematosus","609903","MGI:106652"
"9074","systemic lupus erythematosus","609939","MGI:106652"
"9074","systemic lupus erythematosus","610065","MGI:106652"
"9074","systemic lupus erythematosus","610066","MGI:106652"
"9074","systemic lupus erythematosus","612254","MGI:106652"
"9074","systemic lupus erythematosus","612378","MGI:106652"
"9074","systemic lupus erythematosus","613145","MGI:106652"
"9074","systemic lupus erythematosus","614420","MGI:106652"
"9074","systemic lupus erythematosus","152700","MGI:98214"
"9074","systemic lupus erythematosus","300809","MGI:98214"
"9074","systemic lupus erythematosus","605480","MGI:98214"
"9074","systemic lupus erythematosus","608437","MGI:98214"
"9074","systemic lupus erythematosus","609903","MGI:98214"
"9074","systemic lupus erythematosus","609939","MGI:98214"
"9074","systemic lupus erythematosus","610065","MGI:98214"
"9074","systemic lupus erythematosus","610066","MGI:98214"
"9074","systemic lupus erythematosus","612254","MGI:98214"
"9074","systemic lupus erythematosus","612378","MGI:98214"
"9074","systemic lupus erythematosus","613145","MGI:98214"
"9074","systemic lupus erythematosus","614420","MGI:98214"
"9074","systemic lupus erythematosus","152700","MGI:2685397"
"9074","systemic lupus erythematosus","300809","MGI:2685397"
"9074","systemic lupus erythematosus","605480","MGI:2685397"
"9074","systemic lupus erythematosus","608437","MGI:2685397"
"9074","systemic lupus erythematosus","609903","MGI:2685397"
"9074","systemic lupus erythematosus","609939","MGI:2685397"
"9074","systemic lupus erythematosus","610065","MGI:2685397"
